StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,CGPA,Grade
1790,20,0,0,2,14.52920562,18,0,2,0,0,8.21489697,A
1791,20,0,0,2,5.703987164,21,0,2,0,0,5.943079926,D
1792,20,1,0,1,9.498376906,15,0,4,0,0,6.944634994,C
1793,20,1,1,2,5.732442489,2,0,2,0,0,5.949560976,D
1794,20,1,1,4,11.76077272,14,0,3,0,0,7.514518175,B
1795,20,0,0,3,19.14600045,13,0,2,1,1,9.503215157,A+
1796,20,1,0,2,20.5079264,14,0,1,0,0,9.741371678,A+
1797,20,1,2,0,15.13185083,13,0,2,0,1,8.419818784,A
1798,20,1,2,1,7.736586348,6,0,2,1,0,6.5156824,C
1799,20,1,0,3,19.31321273,24,0,2,1,0,9.496750912,A+
1800,20,1,3,2,13.25274392,2,0,2,1,0,7.935575562,B
1801,20,0,3,2,7.613878188,29,0,1,0,0,6.422614827,C
1802,20,0,0,0,19.56019264,16,1,2,1,0,9.609977475,A+
1803,20,1,0,2,17.00507412,9,0,3,1,1,8.964380667,A
1804,20,1,1,2,16.60430424,14,1,2,0,1,8.848929321,A
1805,20,1,3,3,16.25392206,28,1,2,0,0,8.709349705,A
1806,20,0,2,2,8.338619439,5,0,0,0,0,6.595624409,C
1807,20,0,0,1,8.504548538,27,1,1,1,0,6.751818713,C
1808,20,1,0,2,15.9290022,16,0,2,0,0,8.575169512,A
1809,20,0,1,0,8.640131668,16,1,2,0,1,6.798734133,C
1810,20,0,1,4,12.04600417,13,1,2,0,0,7.625403267,B
1811,20,1,0,1,17.38669506,23,0,3,1,1,9.063246786,A+
1812,20,0,2,2,17.41703917,24,0,1,0,0,8.946102969,A
1813,20,0,1,1,12.27296091,17,0,0,1,0,7.65900843,B
1814,20,1,2,2,17.54517682,24,0,2,1,0,9.041590523,A+
1815,20,0,2,2,18.26745016,4,0,2,0,0,9.17664255,A+
1816,20,0,2,2,15.4076228,28,0,2,0,0,8.441479752,A
1817,20,1,0,1,8.775513258,7,0,3,0,0,6.745686557,C
1818,20,0,1,1,9.484627695,6,0,3,1,0,6.978195419,C
1819,20,0,0,1,10.11975131,22,1,1,1,0,7.167411755,B
1820,20,1,1,2,7.039175009,3,1,4,1,0,6.411008587,C
1821,20,1,0,0,9.471371872,17,0,1,0,0,6.90027175,C
1822,20,1,1,2,8.481410156,4,0,3,0,1,6.719839783,C
1823,20,0,0,3,12.30511389,15,0,3,0,1,7.704696953,B
1824,20,1,0,3,19.35347297,13,0,3,0,0,9.469126555,A+
1825,20,0,0,2,6.847471594,26,1,1,1,0,6.325178984,C
1826,20,1,0,2,16.42638993,26,0,2,0,0,8.703660673,A
1827,20,0,2,0,15.91329118,18,0,2,0,1,8.621213782,A
1828,20,1,2,2,6.711731979,13,1,1,0,0,6.239656613,C
1829,20,1,1,3,19.57334852,8,1,0,0,0,9.53800875,A+
1830,20,1,0,1,14.06512314,5,0,2,0,0,8.094846528,A
1831,20,1,0,2,10.88017477,16,0,2,0,1,7.325407311,B
1832,20,0,0,3,16.99060019,18,0,3,1,0,8.91105452,A
1833,20,1,0,3,9.225684908,11,0,1,0,0,6.836755817,C
1834,20,1,2,1,16.01015302,3,1,3,1,0,8.707983075,A
1835,20,0,0,2,5.839952118,15,0,1,0,0,5.965315863,D
1836,20,1,0,1,18.27968059,24,0,3,1,1,9.29318002,A+
1837,20,0,0,1,12.19376873,10,1,2,0,0,7.66331021,B
1838,20,1,0,3,15.12633422,21,1,2,1,1,8.518754152,A
1839,20,1,1,3,8.663699419,3,1,3,1,0,6.8167236,C
1840,20,1,1,2,15.75447997,16,0,1,0,0,8.517740786,A
1841,20,0,0,0,17.23484874,7,0,1,0,1,8.948444594,A
1842,20,1,0,3,12.58331624,13,0,2,0,0,7.713728042,B
1843,20,1,0,2,14.83130771,26,0,1,1,0,8.330525212,A
1844,20,1,0,1,12.32062548,1,0,2,0,0,7.645568012,B
1845,20,0,0,2,19.13031019,10,0,1,0,1,9.436542546,A+
1846,20,0,3,0,12.96685392,10,0,3,0,0,7.824832046,B
1847,20,1,1,2,18.31702436,23,1,3,1,1,9.352749299,A+
1848,20,0,1,2,17.68769868,21,0,0,1,0,9.053147796,A+
1849,20,1,0,1,11.60785278,23,1,3,0,1,7.575550704,B
1850,20,1,0,1,8.801314318,5,0,2,0,0,6.739739852,C
1851,20,1,1,1,11.5390554,20,1,2,1,0,7.545206281,B
1852,20,1,1,0,18.07449251,20,0,2,1,0,9.177678947,A+
1853,20,1,2,2,8.763172779,13,1,3,0,1,6.84277631,C
1854,20,1,0,3,13.38012094,29,0,2,0,1,7.969567302,B
1855,20,1,1,0,17.76150497,9,0,3,1,0,9.109115036,A+
1856,20,0,0,0,10.72076072,25,1,1,0,0,7.272268009,B
1857,20,0,2,2,15.21214991,26,0,4,0,0,8.41606863,A
1858,20,0,1,3,9.043157819,7,0,3,1,0,6.864588552,C
1859,20,0,1,1,6.922124706,6,1,1,0,0,6.293508675,C
1860,20,0,0,1,17.57931017,7,1,3,1,0,9.112122204,A+
1861,20,0,1,2,6.761734142,27,0,2,0,0,6.215651313,C
1862,20,0,0,1,9.44371059,7,0,1,1,0,6.942706228,C
1863,20,1,0,0,18.52392434,22,0,1,0,1,9.28096886,A+
1864,20,1,0,2,10.61174447,1,0,0,1,0,7.230636368,B
1865,20,1,1,2,20.35848321,26,1,3,0,0,9.778432592,A+
1866,20,1,0,2,20.4625341,15,0,2,0,0,9.742230399,A+
1867,20,0,0,2,9.395404763,8,0,2,0,0,6.892814896,C
1868,20,0,2,2,5.859661235,12,1,1,1,0,6.070256414,C
1869,20,1,0,1,16.18987331,22,0,2,0,0,8.642594428,A
1870,20,1,1,1,12.23756782,11,0,2,0,0,7.624630222,B
1871,20,0,0,1,6.789488684,26,0,3,0,0,6.235251954,C
1872,20,1,0,1,16.22813274,21,0,4,0,1,8.727399432,A
1873,20,1,2,2,5.707165253,24,0,2,1,0,5.994031421,D
1874,20,1,0,3,18.75861519,28,0,2,1,0,9.354153969,A+
1875,20,1,0,4,7.379039342,16,0,2,0,1,6.424080505,C
1876,20,0,1,2,7.202629225,26,0,3,0,0,6.341610206,C
1877,20,1,1,1,7.954902413,1,0,1,1,0,6.559163123,C
1878,20,1,1,1,20.15969891,12,0,2,1,0,9.714135651,A+
1879,20,0,0,3,16.00485672,0,0,3,1,0,8.656486269,A
1880,20,0,0,2,17.68800166,25,0,0,0,0,9.003403572,A+
1881,20,1,2,2,11.40765533,27,0,1,0,0,7.399189967,B
1882,20,0,1,2,10.45375354,18,0,3,0,1,7.228218987,B
1883,20,1,2,2,8.869751217,10,0,1,0,0,6.745080362,C
1884,20,1,2,3,12.69896933,4,0,2,1,0,7.793101591,B
1885,20,0,2,0,13.80622474,0,1,2,0,0,8.077973908,A
1886,20,1,0,2,15.0498309,19,0,2,0,0,8.348970368,A
1887,20,1,0,3,9.221843396,29,1,1,1,0,6.936566864,C
1888,20,1,2,1,19.97906348,12,1,4,0,1,9.74263315,A+
1889,20,1,0,2,7.862909972,7,0,0,1,1,6.5732474,C
1890,20,0,0,1,20.24349383,5,0,3,0,0,9.697896572,A+
1891,20,0,2,4,5.453317461,28,1,0,0,0,5.903859022,D
1892,20,1,2,0,12.70639965,16,0,2,0,1,7.795547775,B
1893,20,0,0,2,10.40794415,11,1,1,0,0,7.191114779,B
1894,20,1,0,1,12.20858644,0,0,1,0,0,7.604180412,B
1895,20,1,0,2,14.09922678,2,0,1,0,0,8.090992782,A
1896,20,1,2,1,11.99805357,13,0,2,0,1,7.613058939,B
1897,20,1,3,1,11.67539545,25,0,2,1,0,7.530527673,B
1898,20,1,0,2,16.62014202,7,0,1,0,1,8.790195462,A
1899,20,0,0,3,15.89140872,10,0,4,0,0,8.590224841,A
1900,20,1,2,1,18.18421994,26,1,1,0,0,9.193693671,A+
1901,20,0,0,1,9.110473042,13,1,2,0,0,6.869684744,C
1902,20,0,1,2,14.70377682,7,0,1,0,0,8.246849415,A
1903,20,1,3,2,14.32525222,28,1,2,0,1,8.26283597,A
1904,20,1,0,3,10.97369928,2,1,3,0,0,7.361361891,B
1905,20,1,1,1,12.78311732,6,1,2,0,0,7.814853406,B
1906,20,1,0,2,10.10327778,27,0,1,0,0,7.06339306,B
1907,20,1,0,1,7.42869063,18,1,1,1,0,6.474451544,C
1908,20,0,2,1,8.548018833,3,0,3,0,0,6.686942971,C
1909,20,1,0,2,6.863545611,24,0,1,0,0,6.229228164,C
1910,20,1,3,2,15.84774895,15,1,2,1,0,8.654207359,A
1911,20,0,1,2,15.50020389,12,0,1,1,1,8.552102573,A
1912,20,0,0,1,20.00943245,19,0,1,1,0,9.6632624,A+
1913,20,1,0,2,16.57277532,18,1,1,0,1,8.828490344,A
1914,20,0,0,2,6.031824158,4,0,3,1,0,6.089222211,C
1915,20,1,0,4,18.97714715,22,1,3,1,0,9.472645828,A+
1916,20,0,0,1,18.64161365,4,1,2,1,0,9.372966609,A+
1917,20,0,0,1,12.1183161,19,0,1,0,1,7.631785803,B
1918,20,1,0,1,14.33564745,23,0,2,0,0,8.165289881,A
1919,20,0,2,2,20.40566295,3,1,2,1,1,9.877056247,A+
1920,20,0,1,1,13.50251233,1,0,2,0,0,7.949831105,B
1921,20,0,2,3,19.30500622,25,1,0,0,0,9.469682685,A+
1922,20,0,0,1,6.513936233,12,1,4,0,0,6.226191942,C
1923,20,0,0,3,8.19414018,29,0,2,0,0,6.584496562,C
1924,20,0,1,1,12.07841023,15,0,4,0,0,7.608834721,B
1925,20,1,0,2,14.31843924,21,1,0,0,1,8.235770937,A
1926,20,1,0,3,17.91909992,1,0,1,1,1,9.174330477,A+
1927,20,0,2,1,20.59518846,18,0,1,0,1,9.814014063,A+
1928,20,1,2,4,11.27102328,16,1,3,0,1,7.488526736,B
1929,20,1,1,2,5.959798784,4,1,2,1,1,6.158180112,C
1930,20,1,0,3,17.68489005,24,0,3,0,1,9.090058079,A+
1931,20,0,2,2,14.62370007,17,0,3,0,0,8.251679029,A
1932,20,1,1,1,8.310666694,27,0,3,0,0,6.626906076,C
1933,20,0,2,1,12.91955377,22,1,3,0,0,7.863188503,B
1934,20,1,2,1,16.76927049,20,1,3,0,0,8.854164639,A
1935,20,0,2,0,17.20640558,17,1,3,1,1,9.066566676,A+
1936,20,0,1,1,12.99406419,7,0,2,1,0,7.869203681,B
1937,20,1,0,1,9.970003802,26,1,3,1,0,7.15403877,B
1938,20,1,1,2,20.36932905,14,1,3,0,0,9.780691395,A+
1939,20,0,1,2,15.54119617,12,0,2,0,0,8.47515556,A
1940,20,1,2,1,11.57258363,12,0,4,0,0,7.478482183,B
1941,20,1,0,1,9.584983488,15,1,0,0,0,6.966930857,C
1942,20,1,0,2,16.59493529,21,0,2,0,0,8.746828504,A
1943,20,0,2,1,8.989520265,19,0,1,1,0,6.826313518,C
1944,20,0,2,0,7.893266495,12,0,1,0,0,6.493784558,C
1945,20,1,3,1,13.46408272,19,0,3,0,0,7.953237847,B
1946,20,1,2,3,9.733137219,1,0,4,0,0,7.004449098,B
1947,20,1,1,3,15.00519114,2,0,3,0,0,8.349222824,A
1948,20,0,1,1,7.056823831,14,1,4,1,0,6.416040961,C
1949,20,0,2,2,15.41019496,22,1,1,1,1,8.579375259,A
1950,20,1,1,2,9.629057102,18,1,1,0,0,6.990910432,C
1951,20,1,1,2,5.226001202,12,0,2,0,1,5.869627971,D
1952,20,1,0,2,7.196783119,4,1,3,1,1,6.489127416,C
1953,20,1,0,2,19.7451281,25,1,0,1,1,9.68298697,A+
1954,20,1,2,1,18.7144055,21,0,4,1,0,9.367461585,A+
1955,20,1,0,0,8.856140498,5,0,3,0,0,6.766354218,C
1956,20,0,0,2,17.33022963,13,0,4,0,0,8.960765967,A
1957,20,1,0,3,14.68889145,3,1,2,0,0,8.305339572,A
1958,20,0,0,2,20.3251844,21,0,2,0,1,9.757137975,A+
1959,20,1,0,3,11.03386581,18,1,3,1,0,7.42756218,B
1960,20,1,0,4,15.82272064,22,0,3,0,1,8.610575222,A
1961,20,0,3,1,6.210555682,6,0,1,0,1,6.110323463,C
1962,20,0,1,2,11.38606984,3,1,4,0,0,7.480066364,B
1963,20,0,0,2,20.2149414,1,0,3,1,0,9.740368301,A+
1964,20,0,0,4,13.60636916,26,0,0,0,0,7.952678956,B
1965,20,1,1,4,9.70034783,6,1,1,0,0,7.008730072,B
1966,20,0,0,2,7.093103871,2,1,2,1,0,6.399847504,C
1967,20,1,2,1,16.1659964,14,0,2,0,1,8.686092039,A
1968,20,0,1,2,15.25331623,0,0,3,0,0,8.413010868,A
1969,20,1,2,1,11.03904666,1,0,0,0,0,7.290640372,B
1970,20,1,0,2,20.01464325,9,1,3,1,0,9.739159416,A+
1971,20,1,1,3,5.567599313,15,0,3,1,0,5.970201785,D
1972,20,1,0,1,9.94681547,24,0,1,1,0,7.072980314,B
1973,20,1,3,2,19.54996979,27,0,2,1,0,9.55783461,A+
1974,20,1,1,2,10.21455126,14,1,1,1,0,7.191461351,B
1975,20,0,0,2,9.146155193,23,1,1,1,0,6.916815145,C
1976,20,1,0,1,13.53231749,14,1,2,0,0,8.008081877,A
1977,20,0,0,2,18.03691611,13,0,4,1,0,9.192694226,A+
1978,20,0,1,3,6.826727391,21,1,1,0,1,6.319616406,C
1979,20,1,0,3,19.89143326,13,0,2,1,0,9.645118208,A+
1980,20,0,1,1,17.5900226,5,0,1,1,0,9.039791106,A+
1981,20,1,0,3,8.041670642,13,1,1,0,0,6.582033933,C
1982,20,0,1,2,16.29790162,16,0,2,0,0,8.6701384,A
1983,20,1,2,1,11.21046902,17,0,3,0,1,7.422982187,B
1984,20,0,2,0,11.48013944,19,1,0,0,1,7.504994605,B
1985,20,1,2,1,17.40673477,18,0,4,0,0,8.980683554,A
1986,20,1,0,3,20.19887479,29,0,0,0,1,9.699976584,A+
1987,20,1,0,2,7.192424689,16,0,3,0,1,6.388538722,C
1988,20,1,1,2,11.76535924,15,0,3,1,0,7.565743365,B
1989,20,0,0,1,12.70353613,7,1,2,0,1,7.844410593,B
1990,20,1,0,2,11.0759616,6,0,1,0,0,7.312865919,B
1991,20,0,0,0,10.87183081,19,1,2,0,0,7.323392588,B
1992,20,0,0,1,6.035290384,27,0,3,1,1,6.141136773,C
1993,20,0,0,2,15.88615632,11,0,3,0,0,8.576417115,A
1994,20,1,2,1,12.00777982,8,0,2,0,1,7.615340628,B
1995,20,0,0,3,8.252348041,26,1,2,0,0,6.649348169,C
1996,20,0,1,1,17.9160767,13,0,3,0,1,9.149085518,A+
1997,20,0,0,2,17.70650053,19,1,4,0,0,9.107899224,A+
1998,20,1,1,2,12.78831421,0,0,3,0,0,7.77842462,B
1999,20,1,0,2,9.864788062,9,1,3,0,0,7.07619664,B
2000,20,0,2,1,15.14810907,16,1,2,1,1,8.524137612,A
2001,20,1,2,0,9.704588779,16,1,3,1,0,7.085266299,B
2002,20,1,0,3,8.893456694,16,1,3,0,0,6.826449729,C
2003,20,0,3,1,16.58578351,3,0,3,1,0,8.806172483,A
2004,20,0,3,3,5.849503729,16,1,2,0,0,6.03031926,C
2005,20,1,2,4,6.696398438,17,0,2,0,1,6.248386948,C
2006,20,0,2,1,5.32781604,19,0,2,0,0,5.846150134,D
2007,20,1,0,1,7.601338456,22,0,2,0,0,6.431575507,C
2008,20,1,1,2,6.295400135,1,0,2,0,0,6.094443463,C
2009,20,1,0,4,20.71248128,7,0,3,1,0,9.868720853,A+
2010,20,1,0,3,9.714821755,12,0,2,1,0,7.025222883,B
2011,20,1,3,2,7.544169086,22,0,1,0,1,6.454357914,C
2012,20,1,0,2,8.971052902,24,0,3,0,1,6.846781531,C
2013,20,0,2,1,19.78417556,29,0,3,0,0,9.580717064,A+
2014,20,0,2,4,13.31360347,21,1,2,0,0,7.952087594,B
2015,20,1,2,4,10.89717039,19,1,1,0,1,7.367415968,B
2016,20,1,3,1,18.80831157,21,1,4,1,0,9.441636616,A+
2017,20,1,0,1,11.36651532,14,0,3,0,0,7.413021168,B
2018,20,0,0,1,10.43346664,19,0,1,1,0,7.198040805,B
2019,20,1,0,1,8.446617017,22,1,0,0,0,6.674182692,C
2020,20,0,0,3,11.09906171,8,1,2,1,0,7.431401663,B
2021,20,1,0,1,10.14842332,2,1,3,1,1,7.248904143,B
2022,20,1,0,0,15.75806159,2,0,1,1,0,8.568040608,A
2023,20,0,2,1,9.726842073,1,0,2,1,1,7.077828486,B
2024,20,0,1,4,14.20088494,0,1,2,0,0,8.17957461,A
2025,20,1,0,2,6.247211456,13,0,3,0,0,6.095071179,C
2026,20,1,1,2,8.197831326,16,0,2,1,0,6.634869028,C
2027,20,1,0,1,11.55963756,12,1,2,0,1,7.550149365,B
2028,20,0,0,4,19.79698839,18,1,4,1,0,9.696026692,A+
2029,20,0,2,3,11.09058644,29,0,1,0,0,7.317653139,B
2030,20,0,1,1,15.55226411,22,0,1,0,1,8.515949317,A
2031,20,0,2,0,9.190245682,14,1,3,0,1,6.952765731,C
2032,20,0,0,0,7.198300071,26,0,1,1,1,6.415495716,C
2033,20,0,2,1,6.132791557,24,1,3,1,0,6.166103989,C
2034,20,1,1,2,9.973098866,13,1,0,0,1,7.116757781,B
2035,20,1,1,3,7.674727084,1,1,1,0,0,6.487035226,C
2036,20,0,1,2,7.929051414,6,1,4,1,1,6.690230305,C
2037,20,1,2,3,17.05625591,16,0,2,1,1,8.965367937,A
2038,20,1,1,2,5.468592215,17,0,3,0,1,5.944802442,D
2039,20,0,1,2,13.89926862,5,0,1,1,1,8.1396492,A
2040,20,1,3,2,11.12495481,26,0,1,0,0,7.326367543,B
2041,20,0,2,1,13.10188889,20,0,3,0,1,7.910039681,B
2042,20,0,0,1,13.97735925,7,0,2,0,0,8.072341617,A
2043,20,1,2,2,10.0968308,27,1,2,1,1,7.224233359,B
2044,20,0,0,0,9.812804492,26,0,0,1,1,7.076069627,B
2045,20,0,0,1,16.63069543,1,0,2,1,0,8.80514565,A
2046,20,0,1,2,18.77541982,0,0,3,1,0,9.369735682,A+
2047,20,0,3,4,8.217936505,15,0,3,0,1,6.652500429,C
2048,20,0,3,2,6.740736275,6,0,3,1,0,6.271812322,C
2049,20,0,0,3,19.18793477,21,0,3,0,0,9.426866216,A+
2050,20,0,1,2,10.66504055,23,0,2,1,0,7.270334605,B
2051,20,0,0,2,13.79827052,10,1,2,0,0,8.07637063,A
2052,20,1,3,2,10.81511558,14,1,3,1,0,7.371069686,B
2053,20,1,3,3,7.179147454,12,1,1,1,0,6.409942874,C
2054,20,1,1,2,14.38960337,29,0,1,1,0,8.216946873,A
2055,20,0,2,2,13.39107992,23,0,4,1,1,8.047121898,A
2056,20,0,2,2,8.37989981,1,0,0,0,0,6.606073785,C
2057,20,1,1,2,12.25129625,13,0,1,1,0,7.665753337,B
2058,20,1,0,1,17.6191834,23,0,2,0,0,9.010598216,A+
2059,20,1,0,0,14.40662827,5,0,3,1,0,8.245263071,A
2060,20,0,1,0,6.729825088,8,1,2,1,0,6.306592252,C
2061,20,1,1,3,13.74700107,27,0,2,0,1,8.063927458,A
2062,20,1,0,1,16.15370688,6,0,4,1,0,8.707572688,A
2063,20,0,3,1,17.55316409,17,0,3,0,0,9.005835643,A+
2064,20,1,0,2,15.00849567,23,0,3,1,1,8.451006868,A
2065,20,0,1,1,7.596904782,8,1,0,1,0,6.504811886,C
2066,20,0,1,2,16.26936192,22,0,1,0,0,8.650557853,A
2067,20,0,1,1,15.75865094,3,0,2,0,1,8.580736774,A
2068,20,1,1,4,5.602195957,8,0,1,0,0,5.90379718,D
2069,20,1,0,3,11.62718594,3,0,0,1,1,7.542138915,B
2070,20,0,0,3,10.40144829,11,0,1,1,0,7.189442494,B
2071,20,1,1,2,15.63529878,3,1,2,0,0,8.548981188,A
2072,20,1,1,2,8.584334858,24,1,3,1,1,6.847225445,C
2073,20,1,0,1,14.41356325,29,1,3,0,0,8.248115067,A
2074,20,1,2,0,19.42764829,23,0,0,0,0,9.451166579,A+
2075,20,0,0,0,17.63248135,19,0,2,0,1,9.063843842,A+
2076,20,1,1,2,19.55600923,13,0,1,0,0,9.496267172,A+
2077,20,0,2,2,20.44342615,23,1,2,0,1,9.837666835,A+
2078,20,0,0,2,5.388201976,23,1,2,0,1,5.961873572,D
2079,20,1,0,0,14.90930874,6,1,2,0,0,8.362216787,A
2080,20,0,2,2,11.64416841,25,0,3,1,0,7.534988633,B
2081,20,1,1,2,18.59773652,12,0,3,0,0,9.274526506,A+
2082,20,1,1,2,9.139339809,21,0,3,0,1,6.889971715,C
2083,20,0,2,2,20.48268094,7,0,3,0,0,9.759561415,A+
2084,20,0,2,1,14.76879064,22,0,3,0,0,8.289253138,A
2085,20,0,3,3,17.56613737,4,0,3,0,0,9.008597686,A+
2086,20,0,1,2,6.553770822,11,1,2,0,0,6.211402451,C
2087,20,1,0,1,8.076011541,12,0,2,1,0,6.603330155,C
2088,20,1,0,1,17.01961269,28,0,3,1,1,8.968967898,A
2089,20,1,0,2,5.564234787,19,0,0,0,0,5.882013405,D
2090,20,0,1,3,17.92921311,13,0,3,0,0,9.102467335,A+
2091,20,0,0,2,5.439206957,27,1,4,0,1,6.000181992,C
2092,20,0,3,1,15.44407083,17,0,3,0,0,8.462873987,A
2093,20,1,1,3,10.90146098,26,0,0,1,1,7.356331643,B
2094,20,0,1,2,14.73436438,23,1,2,1,0,8.367934939,A
2095,20,1,0,2,16.04937744,24,0,3,1,0,8.669014282,A
2096,20,0,0,2,10.54961452,19,0,4,0,1,7.265441732,B
2097,20,1,0,1,6.901638082,3,1,2,1,0,6.350601297,C
2098,20,1,0,2,6.305602387,20,1,3,0,0,6.16041436,C
2099,20,0,0,1,14.38344924,17,0,3,0,0,8.189829231,A
2100,20,0,1,4,13.3213055,6,0,1,0,1,7.940903727,B
2101,20,1,2,2,16.76757125,14,0,3,1,1,8.903460524,A
2102,20,1,2,2,13.15144127,20,1,2,1,0,7.960296367,B
2103,20,0,1,2,11.79360118,5,0,2,0,1,7.560069481,B
2104,20,0,0,3,11.41468944,15,1,2,0,0,7.462967483,B
2105,20,1,2,3,5.633618485,19,1,3,1,0,6.037375435,C
2106,20,0,2,2,10.44200092,23,1,3,1,1,7.325415632,B
2107,20,1,0,2,20.40475801,7,0,2,0,1,9.777001057,A+
2108,20,1,2,2,18.81086452,27,0,3,1,0,9.380060511,A+
2109,20,0,0,2,10.34588104,20,0,3,0,0,7.15053735,B
2110,20,0,2,1,14.3657063,15,1,3,1,0,8.285172628,A
2111,20,0,3,2,18.40239382,27,0,2,0,1,9.262404455,A+
2112,20,0,0,1,12.08648968,21,0,0,0,1,7.611181349,B
2113,20,0,2,3,5.501566769,15,0,2,1,0,5.940702471,D
2114,20,1,1,1,6.381273851,2,0,3,1,1,6.229095102,C
2115,20,1,3,4,13.16166455,16,0,1,0,1,7.900250457,B
2116,20,0,0,2,20.30239029,8,0,4,0,1,9.775692117,A+
2117,20,0,2,2,16.00548177,24,0,3,0,0,8.607713848,A
2118,20,0,0,2,6.325362978,2,0,3,0,0,6.114701495,C
2119,20,1,0,1,8.167835846,19,0,3,1,0,6.639780371,C
2120,20,0,0,1,17.22058223,28,1,2,0,0,8.95820518,A
2121,20,0,3,0,18.31128515,6,1,3,1,1,9.35051625,A+
2122,20,1,2,2,14.83080467,17,0,2,0,1,8.342495711,A
2123,20,1,2,2,15.24658264,11,0,3,1,0,8.461766271,A
2124,20,0,3,2,5.663027006,18,1,3,0,1,6.044901874,C
2125,20,0,0,1,18.1104707,15,0,3,0,0,9.149218894,A+
2126,20,0,0,1,17.48428102,21,0,3,0,0,8.988280271,A
2127,20,1,0,2,9.251657797,26,0,0,1,0,6.881608903,C
2128,20,0,0,3,16.24608231,23,0,0,0,0,8.63210923,A
2129,20,0,0,2,8.564404989,16,0,3,0,0,6.691739175,C
2130,20,0,0,2,5.849580283,19,1,1,1,0,6.067972301,C
2131,20,1,0,2,8.351012885,14,1,2,1,1,6.774214958,C
2132,20,1,0,0,8.000893638,0,0,2,1,0,6.583458587,C
2133,20,0,0,4,10.47607995,1,0,0,0,0,7.145711108,B
2134,20,0,0,2,11.73143662,7,0,0,0,0,7.469154824,B
2135,20,1,3,1,13.1328272,21,0,3,1,1,7.968048836,B
2136,20,1,2,2,12.63839362,24,0,3,0,0,7.740895964,B
2137,20,1,3,1,9.432716093,1,0,2,0,1,6.952109155,C
2138,20,1,0,4,5.675988178,18,1,4,0,0,6.010738578,C
2139,20,1,0,1,14.63491412,8,0,1,1,0,8.279165956,A
2140,20,1,2,2,11.37825291,8,1,1,0,1,7.490776208,B
2141,20,1,0,1,9.868233559,12,0,3,1,0,7.077216977,B
2142,20,1,0,2,18.70797178,5,0,3,0,0,9.302594187,A+
2143,20,1,0,2,16.83822923,29,0,2,1,0,8.85981727,A
2144,20,0,0,2,18.56524186,14,0,4,1,0,9.328750022,A+
2145,20,0,0,2,12.92195458,18,1,4,0,1,7.926128787,B
2146,20,0,0,3,7.258930589,20,0,0,0,0,6.318337674,C
2147,20,1,1,0,16.05233345,14,0,1,1,0,8.644330828,A
2148,20,0,0,1,8.427814355,17,0,3,0,0,6.656619941,C
2149,20,1,0,1,12.08579485,6,0,2,1,0,7.635335806,B
2150,20,1,2,4,6.233345606,25,0,0,1,0,6.104534909,C
2151,20,0,0,1,18.06035293,10,0,3,0,0,9.13609443,A+
2152,20,1,0,2,7.181298861,7,1,2,0,0,6.372774506,C
2153,20,0,2,2,19.27040567,5,1,2,0,0,9.484886284,A+
2154,20,0,0,1,18.66580937,7,0,1,1,0,9.316828852,A+
2155,20,0,0,1,12.44906522,1,0,3,0,0,7.691133338,B
2156,20,1,0,1,16.80128318,18,0,2,1,0,8.849817047,A
2157,20,0,0,2,14.85803448,15,0,1,1,1,8.386916821,A
2158,20,1,1,1,17.71450999,6,1,2,0,0,9.08438339,A+
2159,20,0,2,0,11.93919046,9,1,2,0,1,7.647727534,B
2160,20,0,0,3,17.44590975,11,0,4,0,0,8.990457589,A
2161,20,0,1,4,12.41599493,16,0,4,1,1,7.79578644,B
2162,20,1,1,1,19.85946781,6,1,1,0,0,9.624077962,A+
2163,20,1,0,1,12.78801046,21,1,3,0,0,7.829279755,B
2164,20,1,1,0,12.41852201,7,0,3,1,1,7.783537007,B
2165,20,0,0,2,17.43445118,6,0,3,0,1,9.024785489,A+
2166,20,0,0,3,18.00231965,3,0,2,0,0,9.108343323,A+
2167,20,1,0,1,13.84760844,2,1,0,0,0,8.063716552,A
2168,20,1,0,1,8.019077099,18,0,3,1,0,6.601439709,C
2169,20,1,0,2,12.49846137,14,1,1,0,0,7.729427582,B
2170,20,1,2,2,20.28112782,3,0,1,0,0,9.682496119,A+
2171,20,1,0,0,16.93534078,24,0,3,1,1,8.947095292,A
2172,20,1,0,2,17.84030717,8,0,4,0,0,9.091857307,A+
2173,20,0,0,1,5.732841093,12,1,1,1,0,6.037608036,C
2174,20,1,2,1,12.50003609,17,0,3,0,0,7.704966307,B
2175,20,0,1,2,15.28077319,20,1,2,0,1,8.508468233,A
2176,20,0,1,3,18.13384175,15,0,3,0,1,9.205235498,A+
2177,20,1,2,2,5.988701278,0,1,2,0,0,6.065442947,C
2178,20,1,2,3,18.48238267,3,1,1,0,0,9.269429991,A+
2179,20,0,0,2,13.75290346,17,0,1,0,0,8.002502516,A
2180,20,1,1,2,8.291550653,7,1,2,0,0,6.658595984,C
2181,20,1,2,2,10.15730337,19,0,1,0,0,7.076945765,B
2182,20,0,3,3,9.607793027,15,0,0,0,1,6.972802909,C
2183,20,0,2,3,13.48002942,20,0,3,0,1,8.007387586,A
2184,20,0,0,0,6.026221688,10,1,2,0,0,6.075546587,C
