,job_A172,job_A173,job_A174,property_A122,property_A123,property_A124,housing_A152,housing_A153,present_emp_since_A72,present_emp_since_A73,present_emp_since_A74,present_emp_since_A75,foreign_worker_A202,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,inst_plans_A142,inst_plans_A143,telephone_A192,checkin_acc_A12,checkin_acc_A13,checkin_acc_A14,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,personal_status_A92,personal_status_A93,personal_status_A94,svaing_acc_A62,svaing_acc_A63,svaing_acc_A64,svaing_acc_A65,other_debtors_A102,other_debtors_A103,age,num_credits,duration,residing_since,inst_rate,dependents,amount
529,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4944560179467847,-0.6322497798004878,-1.2439507591645345,1.0149686464989693,0.25075894496049356,2.334868926348074,-0.9248936902026278
530,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.32631517617877703,0.8014231902686461,1.2496028139302158,-1.5336029705731447,0.25075894496049356,2.334868926348074,-0.3537665777379673
531,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.6780742593754464,0.8014231902686461,-0.4681785364239456,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.2268756967311313
532,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4944560179467847,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6266883050431733
533,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,0.25218138469231566,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.6947415149686272
534,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.9125803148398925,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.05886933472766683
535,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.20906214844655394,-0.6322497798004878,0.03053217819500452,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.337462162859994
536,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.484408225118474,-0.6322497798004878,-1.2439507591645345,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.672529703395736
537,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14269693475011538,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.25075894496049356,-0.4282895663715396,0.12071552479783668
538,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5530825318128962,-0.6322497798004878,2.247024243168116,1.0149686464989693,0.8872029677028628,-0.4282895663715396,1.592129893567982
539,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.846215101143454,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,-0.0787181876225909
540,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,-0.6158186951245245
541,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.135998406197908,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4393056818803782
542,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.3849416900448886,-0.6322497798004878,0.7508920993112658,1.0149686464989693,0.8872029677028628,-0.4282895663715396,1.0911826538389457
543,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1504356345804424,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,-1.022129100524245,2.334868926348074,-0.1444084388700777
544,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2532514339301315,0.8014231902686461,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.7145903678635513
545,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6703355595451194,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.8872029677028628,2.334868926348074,-0.6869437513313357
546,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14269693475011538,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4428501198973289
547,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.32631517617877703,-0.6322497798004878,0.25218138469231566,-1.5336029705731447,0.25075894496049356,2.334868926348074,-0.6094387066940131
548,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.9376536670636505
549,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.03318260684821928,0.8014231902686461,2.247024243168116,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,1.980127708490188
550,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1.0884598564382273,0.8014231902686461,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.8065094604364735
551,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.846215101143454,-0.6322497798004878,-1.2439507591645345,1.0149686464989693,-1.022129100524245,2.334868926348074,-0.5392588339583887
552,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1504356345804424,0.8014231902686461,2.247024243168116,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,1.3213348290729463
553,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.7367007732415579,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.45230195460919753
554,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.7808900587251353,0.8014231902686461,-0.9668892510428956,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.7344392207584755
555,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.6876526389347258
556,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.6780742593754464,0.8014231902686461,-0.2465293299266344,0.3778257422309409,0.25075894496049356,-0.4282895663715396,-0.35211250666339033
557,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5608212316432233,0.8014231902686461,0.03053217819500452,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.6138650008895812
558,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.25075894496049356,-0.4282895663715396,0.09944889669613231
559,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3849416900448886,0.8014231902686461,-0.2465293299266344,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.4761678372566658
560,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.1979741843401233,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,2.334868926348074,-0.10896405870057044
561,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0298333425721158,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6115653695041835
562,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5608212316432233,-0.6322497798004878,-1.2439507591645345,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.917332222433133
563,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.14269693475011538,-0.6322497798004878,1.2496028139302158,1.0149686464989693,-1.658573123266614,-0.4282895663715396,3.2317869202093883
564,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.14269693475011538,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.5106037066624166
565,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.0884598564382273,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.6089661149584197
566,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025443907017892266,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.6732385909991262
567,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.1504356345804424,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.2457793661548685
568,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4944560179467847,0.8014231902686461,2.247024243168116,-1.5336029705731447,0.8872029677028628,2.334868926348074,0.2509145479538267
569,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.3849416900448886,-0.6322497798004878,2.247024243168116,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,1.2357957249305354
570,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.013264232242900811
571,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.20132344861622692,-0.6322497798004878,0.7508920993112658,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.950822908367697
572,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.853953800973781,-0.6322497798004878,0.25218138469231566,1.0149686464989693,-1.022129100524245,-0.4282895663715396,0.7662758356184625
573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.4681785364239456,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.8738537827585373
574,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,-0.9668892510428956,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.7760272934906973
575,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.0298333425721158,0.8014231902686461,-0.4681785364239456,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.17134616779890324
576,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7367007732415579,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.12101514795820292
577,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.20906214844655394,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.4764041331244625
578,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.16000396614466092
579,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,0.25218138469231566,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.8273034968025845
580,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5021947177771117,0.8014231902686461,-0.2465293299266344,0.3778257422309409,0.25075894496049356,-0.4282895663715396,-0.7852428323347692
581,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1979741843401233,0.8014231902686461,-0.7452400445455845,0.3778257422309409,-1.658573123266614,2.334868926348074,-0.05225305042935881
582,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,-0.9668892510428956,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.667567490172005
583,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.20906214844655394,-0.6322497798004878,1.2496028139302158,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.3145414636837126
584,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.4324802398045695,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.40338870997527754
585,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.381592425768785,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.43670642733461434
586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.025443907017892266,0.8014231902686461,-0.9668892510428956,-0.8964600663051161,-1.022129100524245,2.334868926348074,-0.16732913804635907
587,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.2643393980365618,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.7025392786059189
588,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0220946427417887,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.7280592323279641
589,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.135998406197908,0.8014231902686461,-0.7452400445455845,0.3778257422309409,0.25075894496049356,-0.4282895663715396,-0.36345470831763266
590,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9601188645995735,5.102442100476048,-0.7452400445455845,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-1.0229564753382647
591,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5530825318128962,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.46293526866004975
592,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.025443907017892266,-0.6322497798004878,0.03053217819500452,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6023498306601117
593,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.381592425768785,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.19615723391755832
594,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3772029902145616,-0.6322497798004878,0.25218138469231566,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.6782008042228572
595,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.32631517617877703,-0.6322497798004878,-1.2439507591645345,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,-0.8294301596127549
596,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6484275248804711
597,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.025443907017892266,3.668769130406914,0.25218138469231566,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.34377882399793575
598,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3849416900448886,0.8014231902686461,-0.2465293299266344,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.17583578928704083
599,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.32631517617877703,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,0.20979906695719827
600,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.846215101143454,-0.6322497798004878,-1.133126155915879,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,-0.3339177248430433
601,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5021947177771117,-0.6322497798004878,-0.9668892510428956,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.8341560769686892
602,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.1504356345804424,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.508304075277019
603,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6780742593754464,-0.6322497798004878,1.2496028139302158,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.02761495288593091
604,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.9114769494185678,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7075014918296499
605,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.2057128841704503,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.15716841573110032
606,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.367155197386251,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.44467715954713316
607,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.256600698206235,-0.6322497798004878,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.2126979446633284
608,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.20906214844655394,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.4324531017142735
609,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.846215101143454,-0.6322497798004878,-0.4681785364239456,1.0149686464989693,0.8872029677028628,2.334868926348074,-0.6987585447211715
610,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.8967744819348187
611,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0807211566079002,-0.6322497798004878,-0.9114769494185678,1.0149686464989693,-1.658573123266614,2.334868926348074,-0.7200251728228758
612,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.5608212316432233,-0.6322497798004878,0.03053217819500452,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.03045050329949149
613,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.2057128841704503,-0.6322497798004878,0.25218138469231566,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.12780440083173814
614,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.5187010934600745
615,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.0807211566079002,-0.6322497798004878,2.247024243168116,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,3.1660966689619015
616,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7367007732415579,-0.6322497798004878,3.2444456724060164,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,2.086224553130913
617,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14269693475011538,3.668769130406914,-1.2439507591645345,0.3778257422309409,-1.658573123266614,2.334868926348074,0.14339992810632132
618,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.2643393980365618,-0.6322497798004878,0.7508920993112658,1.0149686464989693,-1.022129100524245,-0.4282895663715396,0.060223782641877596
