title,text,subject,date
Democrat Franken to leave Senate on January 2,"WASHINGTON (Reuters) - U.S. Democratic Senator Al Franken, who earlier this month announced his plan to resign following sexual misconduct allegations against him, will step down on Jan. 2, a representative for the lawmaker said on Wednesday. The 66-year-old former comedian from Minnesota had been seen as a rising star in the Democratic Party, but faced growing calls from fellow Senate Democrats to step down as allegations against him mounted. Franken is one of several influential men who have lost their jobs after being accused of sexual misconduct, assault or harassment, including Hollywood executive Harvey Weinstein and journalists Matt Lauer, Charlie Rose and Tavis Smiley. He will be the third lawmaker facing misconduct allegations to depart from Congress following Democratic Representative John Conyers and Republican Representative Trent Franks. Two others, Democratic Representative Ruben Kihuen and Republican Representative Blake Farenthold, have said they will not seek re-election next year. Franken has denied some of the allegations against him and questioned others. Reuters has not independently verified any of the allegations. Minnesota’s Democratic governor, Mark Dayton, last week appointed Lieutenant Governor Tina Smith, who is also a Democrat to fill Franken’s seat. Smith, 59, will serve a one-year term concluding in January 2019, Dayton said, and will run in a special election for the seat next November. ",politicsNews,"December 20, 2017 "
U.S. lawmakers seek temporarily extension to internet spying program,"WASHINGTON (Reuters) - Republican leaders in the U.S. House of Representatives are working to build support to temporarily extend the National Security Agency’s expiring internet surveillance program by tucking it into a stop-gap funding measure, lawmakers said. The month-long extension of the surveillance law, known as Section 702 of the Foreign Intelligence Surveillance Act, would punt a contentious national security issue into the new year in an attempt to buy lawmakers more time to hash out differences over various proposed privacy reforms.  Lawmakers leaving a Republican conference meeting on Wednesday evening said it was not clear whether the stop-gap bill had enough support to avert a partial government shutdown on Saturday, or whether the possible addition of the Section 702 extension would impact its chances for passage. Absent congressional action the law, which allows the NSA to collect vast amounts of digital communications from foreign suspects living outside the United States, will expire on Dec. 31. ",politicsNews,"December 21, 2017 "
Top Democrat says Trump firing of Mueller could provoke 'constitutional crisis',"WASHINGTON (Reuters) - The top Democrat on the U.S. Senate Intelligence Committee, responding to escalating Republican attacks on Special Counsel Robert Mueller, said on Wednesday that if President Donald Trump fires Mueller, it “has the potential to provoke a constitutional crisis.” Speaking on the Senate floor, Senator Mark Warner denounced attacks on Mueller’s impartiality and said the special counsel’s investigation of ties between Trump’s presidential campaign and Russia must be “able to go on unimpeded.” Russia denies meddling in the 2016 U.S. election and Trump has denied any collusion. While Trump’s political allies have increased their criticism of Mueller, the president said on Sunday he was not considering firing him. Republican lawmakers have seized on anti-Trump texts by a Federal Bureau of Investigation agent who was involved in the Russia investigation as evidence of bias in Mueller’s team. Mueller removed the agent from his team after the texts came to light. Republicans on several House of Representatives committees have also announced their own probes into long-standing political grievances, including the FBI’s handling of Hillary Clinton’s use of a private email server when she was secretary of state. Clinton, a Democrat, was Trump’s opponent in last year’s election. “Over the last several weeks, a growing chorus of irresponsible voices have called for President Trump to shut down Special Counsel Mueller’s investigation,” said Warner, adding that the attacks were “seemingly coordinated.” “Firing Mr. Mueller or any other of the top brass involved in this investigation would not only call into question this administration’s commitment to the truth, but also to our most basic concept of rule of law,” Warner said. “It also has the potential to provoke a constitutional crisis.” Warner called for Congress to make clear to the president that firing Mueller would have “immediate and significant consequences.” House Democrats had circulated rumors last week that Trump would fire Mueller this Friday, just before the Christmas holiday. Trump’s White House lawyer, Ty Cobb, said in a statement on Wednesday that the administration “willingly affirms yet again, as it has every day this week, there is no consideration being given to the termination of the special counsel.” “If the media is going to continue to ask for responses to every absurd and baseless rumor, attention-seeking partisans will continue to spread them,” Cobb added. ",politicsNews,"December 20, 2017 "
U.S. tax bill may face lawsuits with long odds but political payoffs,"(Reuters) - Democratic-leaning states may take legal action to challenge the cap on deductions of state and local taxes under the sweeping overhaul of the U.S. tax code, and even though such lawsuits would face long odds they could help galvanize Democrats for next year’s mid-term election. The U.S. tax bill, passed by Republicans in Congress on Wednesday, limits deductions of state and local income and property taxes, known as SALT, to $10,000. The provision hits hardest Democratic-leaning states with high incomes, high property values and high taxes, like New York, New Jersey and California.  Law professors said legal challenges would likely rest on arguing that the provision interferes with the protection of states’ rights under the U.S. Constitution. Some political strategists see a win for Democrats regardless of how courts ultimately rule, saying that lawsuits could be used to keep the issue front and center for voters already largely disenchanted with the Republican party. “It’s a no-brainer for them to do this,” said Democratic political consultant Phil Singer. “Failing to aggressively pursue a remedy would be political malpractice.” New Jersey Governor-elect Phil Murphy said during an appearance on CNBC on Wednesday that “everything is on the table” for New Jersey to oppose the bill, including challenging its “legality and constitutionality.”  The governors of California and New York, Jerry Brown and Andrew Cuomo, have both previously said they were exploring legal challenges to SALT deduction limits. Their offices did not return requests for comment on Wednesday. Since President Donald Trump took office, blue states have aggressively used the courts to attempt to block the president’s agenda, suing over his proposed travel ban, environmental policies and other measures. William O’Reilly, a conservative political consultant in New York, said the SALT deduction issue would likely add to Republicans’ “suburbia problem” among college-educated voters ahead of the 2018 midterm elections. “They already had one because of this president’s style,” O’Reilly said. Darien Shanske, a tax law professor at the University of California Davis School of Law, said the governors would probably argue that restricting the SALT deduction, which dates back to the introduction of the federal income tax in 1862, violates the U.S. Constitution’s 10th Amendment that protects states’ rights. Shanske and other tax experts said the federalism argument would need to overcome the U.S. Supreme Court’s historically broad interpretations of Congress’ 16th Amendment power to impose taxes. “As a general matter, nothing prevents the federal government from changing the SALT deduction,” said David Gamage, a professor of tax law at Indiana University’s Maurer School of Law. In a frequently cited 1934 decision, the Supreme Court called tax deductions a “legislative grace” rather than a right, and said Congress has broad leeway to abolish them. The court reiterated this view in a 1988 decision allowing Congress to remove a federal tax exemption for interest on some state and local bonds.  Kirk Stark, a professor of tax law at the University of California, Los Angeles School of Law, said there is a slight possibility that a federalism argument against limiting the SALT deduction could gain traction. “Courts create new law all the time,” he said, noting that decisions on matters this sweeping tend to become political. But some legal experts noted that the state’s rights argument is more typically a conservative position. Using it to challenge the SALT provision could be a move that Democratic governors come to regret in the future, said Daniel Hemel, a professor at the University of Chicago Law School.   “The progressive agenda depends on the federal government being able to raise revenue and the Supreme Court not getting in the way of that,” Hemel said. ",politicsNews,"December 21, 2017 "
Vote in Senate on 'Dreamers' hinges on bipartisan pact: McConnell,"WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell on Wednesday said he would bring a “Dreamers” immigration bill to the Senate floor if bipartisan negotiations between senators and the Trump administration produce an agreement by the end of January. McConnell also said in a statement that he would offer the measure as a “free-standing vote,” without specifying when it would occur. Many supporters of the immigration initiative have argued that it would have the best prospects for passage if it was coupled with a must-pass bill such as a spending measure early next year that potentially increases military spending. The immigration measure would be designed to protect undocumented immigrants who were brought to the United States as children. Democrats in Congress have been pressing for passage well before early March, when an Obama-era program is due to be completely phased out by the Trump administration. Earlier on Wednesday, Republican U.S. Senator Jeff Flake said in a statement that McConnell had promised to bring such a bill to the full Senate next month. Flake is one of a group of seven Democratic and Republican senators negotiating a bill. Former President Barack Obama’s Deferred Action for Childhood Arrivals order temporarily protected around 800,000 Dreamers from deportation. President Donald Trump announced in September he was terminating the program but had asked Congress to devise a more permanent solution by March. A San Francisco federal judge on Wednesday wrestled with whether to order the government to keep DACA in place, while lawsuits challenging Trump’s decision unfold. At a hearing, U.S. District Judge William Alsup questioned whether he had the authority to review the decision to end DACA, but also said the administration’s justification for its move was brief and “conclusory.” Alsup did not rule from the bench.  One of the plaintiffs, DACA recipient Dulce Garcia, attended the hearing and said she was in the sixth day of a hunger strike intended to urge lawmakers to make protection of DACA recipients a condition for passage of any more federal spending bills. Democratic Senator Dick Durbin said in a statement, “Bipartisan negotiations continue and we’re fighting to pass this measure soon.” He did not provide details on any progress being made in the talks.  A bipartisan group of senators led by Durbin and Republican Lindsey Graham have been holding private negotiations over how many Dreamers would be covered by legislation giving them temporary legal status and whether they would ultimately be allowed to apply for U.S. citizenship. The negotiations have been complicated by Republican demands that increased border security be included in any legislation. Republicans also have been clamoring for more immigration enforcement throughout the United States. Democrats have been opposed to that as part of a Dreamer measure, saying it is a way for the Trump administration to step up its deportations of undocumented relatives of Dreamers, thus breaking up families currently in the United States. ",politicsNews,"December 20, 2017 "
White House says tax bill will not hurt Puerto Rico,"WASHINGTON (Reuters) - Sweeping tax code changes aimed at keeping U.S. companies from shifting profits offshore to avoid taxes will not affect the battered economy of Puerto Rico, a senior White House official said on Wednesday. Puerto Rico Governor Ricardo Rossello has said the provisions in a new tax bill passed by Congress could prompt drug and medical device manufacturers to leave the island territory, which is considered a foreign jurisdiction for tax purposes. “I personally do not think that this is going to hurt Puerto Rico,” the White House official told reporters, speaking on condition of anonymity. The tax base erosion provisions in the bill provide exemptions for the cost of goods U.S. companies buy offshore, meaning supplies made in Puerto Rico would not be affected, the White House official said. The manufacturing plants are an economic lifeline for 3.4 million Americans in the territory, where the economy never recovered after Congress in 2006 ended a different set of longstanding business tax breaks. Puerto Rico has $120 billion of combined bond and pension debt and near-insolvent public health systems, and filed the largest-ever U.S. government bankruptcy this year. Three months ago, Hurricane Maria slammed into the island, tearing up homes and the power grid and bringing its economy to a halt. Congress is considering an $81 billion disaster aid bill - some of which is aimed at Puerto Rico - as part of a must-pass government funding bill. ",politicsNews,"December 20, 2017 "
Democrats plan to use tax bill to attack Republicans at midterms,"WASHINGTON (Reuters) - The tax bill is President Donald Trump’s biggest legislative victory this year, but Democratic strategists are already planning how to turn it into his biggest liability. The emotional trigger they think will work on voters at next year’s midterm elections: arguing the bill is profoundly unfair by giving the lion’s share of benefits to corporations and the rich.   “Be careful what you wish for,” Tom Steyer, a Democratic billionaire, said of Republican leaders in an interview with Reuters on Wednesday. “They wanted this, they should have never have wanted it. Now that they’ve got it, they’re going to wish they didn’t.” Steyer said he plans to use his money - through his political group NextGen America - to attack the Republican tax overhaul, using social media and online advertising aimed at young voters, a strategy that recently helped elect Democratic candidate Doug Jones in a Senate race in Alabama and Ralph Northam as governor of Virginia. In November 2018, elections will be held for all 435 seats in the U.S. House of Representatives and for 34 seats in the 100-member Senate.  Pollsters believe the midterms could be a rare “wave election,” when one party seizes back control of Congress. It happened for Republicans in 2010 and 1994.  If Democrats are able to pick up two more Senate seats, they will take control of the chamber. And after the wins in Alabama and Virginia, they are even hopeful they could tap into anger over tax cuts for the rich to win control of the House. Only about 29 percent of voters approve of the tax bill, according to a Reuters/Ipsos poll conducted in mid December. Slightly more than 52 percent oppose it. In no region of the country did even half of the people polled say they support it.  The Democratic Senate Campaign Committee is already running anti-tax plan ads in several key states including Nevada, Arizona, Indiana, Ohio, Pennsylvania and Wisconsin.  The ads are only five-second spots running before YouTube videos. The viewer, unable to skip over the ads, will hear: “The Republican tax scheme gives huge breaks to corporations but raises taxes on middle class families.” The tax bill cuts the corporate tax rate to 21 percent and raises the threshold at which an inheritance is taxed. It also cuts the tax rate for top earners.  While it also cuts the tax rate for most other income groups and doubles the size of the standard deduction, the elimination of other popular deductions could result in some taxpayers seeing a tax increase instead of a cut. It has been popular with the Republican base, Trump voters and the party’s donors. The stock market has surged in anticipation of the cuts.     Democrats plan to focus on provisions like benefits to commercial real estate owners, arguing that the tax bill could produce millions of dollars of more cash for Trump and his family members. The White House asserts Trump will not personally benefit – but it admits that his business might.   The Super PAC American Bridge, which supports Democratic candidates, is running digital ads in states with Senate races targeting women, swing voters and Republicans in suburban areas, said Joshua Karp, the group’s communication director for Senate races.   “I think there is a couple of things that get almost all Americans riled up about this bill, it is fundamentally unfair and breaking the promise the Republicans made to the American people,” Karp said.  Republicans say Democrats are indulging in wishful thinking. Polls say 50 percent of voters think their taxes will go up, but tax analysts say that 80 percent will pay less tax.  Republicans are counting on voters, when they see more money in their paychecks, to dismiss Democratic rhetoric, and perhaps even throw their support behind Trump.  And if there are any unpleasant surprises in store for taxpayers, they will not be filing their first tax returns under the new law until early 2019, months after the midterm elections.  Republican strategist Alex Conant, a veteran of congressional and presidential campaigns, said the unpopularity of the tax cuts in opinion polls can be directly attributed to Trump’s low approval levels.  “We’re losing elections because Donald Trump is incredibly unpopular and makes a lot of independents and soft Republicans uncomfortable ... Trump’s numbers are dragging down tax reform’s numbers,” Conant said, although he also played down the electoral risks of the tax overhaul. “I would be very surprised if people are marching in the streets months from now because we cut their taxes.”  Republicans have some other advantages, like the growing economy, that means an attack on the tax overhaul could backfire.  “Democrats will have a very hard time taking this road if the economy is still going gang busters 11 months from now,” Republican strategist Joe Bretell said. But he acknowledges that the Democrats are on the right track.  “The emotional trigger point is in fairness,” he said. “The party that can best explain or brand this bill and explain why it’s fair or unfair to their base or the other side, wins.” ",politicsNews,"December 20, 2017 "
"After ruling, Virginia legislature's majority to be chosen by lot","(Reuters) - Republicans could hold onto control of Virginia’s legislature after a race that had appeared to change the balance of power was ruled a tie on Wednesday, setting the stage for the winner of the district to be chosen by lot. The results of a recount on Tuesday showed Democrat Shelly Simonds beating Republican incumbent David Yancey by one vote, enough to shift the 100-member House of Delegates to an even 50-50 split between Democrats and Republicans. However, on Wednesday a three-judge panel ruled that a disputed ballot should be counted for Yancey, the Virginian-Pilot newspaper reported and Yancey confirmed. The two candidates in the 94th District, which includes Newport News in southeastern Virginia, are now tied at 11,608 votes. Under Virginia law, a tie in a House race should be decided by drawing lots, the equivalent of a coin toss or drawing straws, the Conference of State Legislatures said. “I am happy that every vote in Newport News was counted and that the judges took time to deliberate before rendering a decision,” Yancey said in an emailed statement. “This certainly is a historic election in our Commonwealth.” But Democrats slammed the decision, calling it erroneous and saying they were considering legal action to challenge it. Just Tuesday, Republicans conceded the seat, and Simonds, who made international news with what had appeared to be a narrow win, spent the morning Wednesday discussing the race on a variety of news shows. She did not immediately respond to a request for comment following Wednesday’s decision, but an attorney for the Virginia House Democratic Caucus criticized the judges’ move in a news release. “Today’s decision by the court was wrong, and Delegate-elect Shelly Simonds should have been certified the winner,” he said. “We are currently assessing all legal options before us as we fight for a just result.”  Democrats claimed historic gains in Virginia’s statehouse last month, part of the party’s first big wave of victories since Republican Donald Trump won the White House last year. Before the Nov. 7 general election, Virginia Republicans held 66 seats to the Democrats’ 34 in the House of Delegates, along with a majority in the state Senate.  ",politicsNews,"December 20, 2017 "
"Fight over Alaska Arctic drilling has just begun, opponents vow","WASHINGTON (Reuters) - Senator Lisa Murkowski, an Alaska Republican, won a decades-long battle on Wednesday to open part of an Arctic wildlife reserve in her state to oil and gas drilling, but Democratic senators and conservationists vow the war has only begun.  The tax bill passed by Congress contains language pushed by Murkowski and supported by President Donald Trump to hold two lease sales in the 1.5 million-acre (600,000-hectare) 1002 area on the northern coastal plain of the Arctic National Wildlife Refuge, or ANWR.  Democrats and environmentalists deplore the prospect of development in ANWR, home to polar and grizzly bears, 200 species of birds, and where Gwich’in natives depend on migrating herds of porcupine caribou.  Senator Maria Cantwell, a Democrat, said the fight over the drilling was not over. “In fact I would say today is the beginning,” said Cantwell adding that Democrats would make sure the Trump administration follows all environmental laws before allowing drilling. Murkowski said ANWR oil would provide jobs, reduce U.S. imports of crude and help fill the Trans-Alaska Pipeline, a source of oil for the U.S. West Coast. The pipeline is now operating at a quarter of its capacity, after Alaskan production slumped in recent years.  Trump, expected to quickly sign the tax bill into law, said he had not been aware that fellow Republican politicians had long been trying to get at the oil in ANWR.  “A friend of mine who is in the oil business said: ‘I can’t believe it. ANWR. They’ve been trying get it for 40 years,’” Trump said at the start of a Cabinet meeting. Trump said opening ANWR, a move supported by some members of the native Iñupiat tribe, would put the country, already the world’s top oil and natural gas producer, at a new level. But environmentalists said there were many stages, such as applications by companies to conduct seismic tests in the refuge, at which they could block drillers with lawsuits over endangered species and other environmental laws.  Suzanne Bostrom, a lawyer at Trustees for Alaska, a nonprofit environmental law firm, said opponents would scrutinize applications by energy companies for exploration, development, leasing and oil and gas production. “We will be working every step of the way to make sure that the coastal plain is protected,” said Bostrom. The Interior Department will carry out environmental reviews of the lease sales, one to be held within four years and another within seven years, that opponents will track.  Environmental lawyers have had success in stopping drilling in the harsh and frigid Arctic. In 2015, Royal Dutch Shell ended a $7 billion quest to find oil offshore Alaska partly because environmental groups uncovered a little-known law that limited the number of drilling wells. Analysts at British bank Barclays said environmentalists could delay the lease sales and project approvals and “may discourage investment” entirely. Still, the bank said if new surveys show promising ANWR deposits, the region could attract producers that drill in frontier regions in Latin America and the Middle East. Senator Edward Markey, a longtime opponent of Arctic drilling, said the Republican tactic of including the drilling in a bill that only needed 50 votes in the Senate could backfire and help Democrats pick up seats in the 2018 congressional elections. Nobody knows how much oil the refuge contains, but the U.S. Geological Survey estimated in 1998 that the 1002 area held about 10.4 billion barrels of recoverable crude.  But a global oil glut that has kept domestic oil prices at levels below $60 a barrel may prevent wide success in ANWR. In a lease sale this month for land in Arctic Alaska, less than 1 percent of the 10.3 million acres (4.2 million hectares) received bids from oil companies.  ",politicsNews,"December 20, 2017 "
Senator Cornyn trying to get Big Corn behind U.S. biofuels reform,"(Reuters) - Senator John Cornyn, the No. 2 Senate Republican, is trying to win support from the Midwest corn lobby for a broad legislative overhaul of the nation’s biofuels policy, according to sources familiar with the matter. The effort comes as President Donald Trump’s White House mediates talks between the rival oil and corn industries over the Renewable Fuel Standard, which requires oil refiners to blend increasing amounts of corn-based ethanol and other biofuels in the nation’s fuel supply every year. Oil refiners say the regulation costs them hundreds of millions of dollars a year and is threatening to put a handful of the nation’s refineries out of business. Ethanol interests have so far refused to budge on proposals to change it. Cornyn “is working hard to unify all stakeholders in a consensus effort to reform the Renewable Fuel Standard,” an aide to the senator told Reuters. The aide, who asked not to be named, did not provide details. Cornyn, of Texas, the U.S. state that is home to the most oil refineries, is part of the Senate’s leadership team, responsible for securing the votes needed to pass the Republican party’s legislative agenda. Two lobbyists for the oil refining industry said Cornyn was having some success cobbling together a coalition of lawmakers and stakeholders around a potential RFS reform bill that could be dropped early next year. However, similar efforts to unify these rival factions have fallen flat in the past. Any such effort would need the buy-in of legislative backers of the ethanol industry, like Republican Senators Chuck Grassley and Joni Ernst of Iowa, the top-producing state for corn. Officials for the senators did not respond to repeated requests for comment. Both Grassley and Ernst have previously repeatedly expressed their intention to defend the RFS in its current form. The White House has been hosting negotiations between both sides of the issue over short-term remedies that can provide relief to refiners struggling with the existing regulation. The refining industry says compliance now costs it hundreds of millions of dollars a year, and threatens to put some refineries out of business. Refineries that do not have adequate facilities to blend ethanol into their gasoline must purchase blending credits, called RINS, from rivals that do. RIN prices have risen in recent years as the amount of biofuels required under the RFS has increased. Refineries that buy RINs include Philadelphia Energy Solutions and Monroe Energy, both of Pennsylvania, and Valero Energy Corp of Texas. Valero said RINs cost it around $750 million last year, though there are competing arguments over whether refiners pass along those costs. Senator Ted Cruz, also of Texas, last week sent a proposal to the White House to cap the price of RINs at 10 cents each, a fraction of the current price. The proposal was widely rejected by the ethanol industry. The ethanol industry has said in the past that placing caps on the credits was a non-starter, and has instead argued for policies to increase volumes of ethanol in the U.S gasoline supply. The industry claims this would boost supplies of the credits, lowering their prices. Prices of renewable fuel credits have fallen in recent weeks on reports of the discussions in Washington. The price hit 68 cents on Wednesday, nearing a seven-month low, according to traders and Oil Price Information Services. The White House has not yet commented on Cruz’s proposal. The RFS was introduced by former President George W. Bush as a way to boost U.S. agriculture, slash energy imports and cut emissions. It has since fostered a market for ethanol amounting to 15 billion gallons a year. The refining industry has pressed the Trump administration repeatedly to adopt reforms that would lower the credit costs or otherwise ease the burden on refineries, but the ethanol industry has successfully defeated those efforts so far. ",politicsNews,"December 20, 2017 "
"In Georgia, battle of the 'Staceys' tests Democrats' future","ATLANTA (Reuters) - The two Democratic candidates running for governor in Georgia are both lawyers and former state legislators. Both are women, and on many policy issues it’s hard to tell them apart. Both even share the same first name - Stacey. But they sharply disagree on the path to victory.    Stacey Abrams, 44, wants to become the first African American female governor in the United States by mobilizing solidly Democratic black voters, who vote sporadically in elections, to form a winning coalition with white liberals. Stacey Evans, 39, thinks the math does not add up without also appealing to white moderates, many of them outside urban areas, who voted for President Donald Trump last November. She is highlighting her crossover appeal as a white suburban mother with country roots. Their divergent strategies mirror a wider debate within the Democratic Party that has grown louder after strong turnout by minority voters helped to power recent Democratic victories in Alabama and Virginia. As the party prepares for the 2018 congressional elections, there is disagreement over which voters to spend more time and money on - minority voters who are a fast-growing share of the electorate but do not reliably cast ballots, or blue-collar and suburban whites who swing between parties. (Graphic: tmsnrt.rs/2yYkcHV) Reuters interviews with liberal activist groups, some donors and an examination of campaign finance records show that many on the left are betting on Abrams’ strategy as the best shot at turning a Republican state.  Underscoring the stakes in Georgia is the unusual attention from national groups seeking to push the party farther left. Their level of early support for Abrams is largely unparalleled among other 2018 gubernatorial and many congressional races. A dozen liberal groups have already thrown support behind Abrams, according to a Reuters tally, even though the Democratic primary, or nominating contest, is still months away. The breadth of that support has been little reported. Abrams, who rouses audiences to near religious fervor describing her struggles growing up poor and black in the South, argues that Democrats have wasted resources on swing voters.  “We have left too many voters untouched,” she said in an interview, noting that she refuses to tone down her support for abortion, gay rights and labor unions to appeal to Republican-leaning voters.  Her opponent does not discount the importance of black voters and also embraces liberal views. But “you are going to have to persuade some moderate Republicans to vote for you, if you are going to win in Georgia,” said Evans, who tears up before crowds when she recounts a childhood spent moving from one rural trailer home to another. After losing the White House last year, the Democratic Party found itself powerless in Washington. Some in the party faulted their presidential nominee, Hillary Clinton, for her lack of outreach to minority voters in key states. Others blamed her inability to connect with working class white voters who were once Democratic. Minorities supported the Democratic ticket by wide margins in 2016, but turnout was flat among Hispanics and sharply lower among African Americans, according to the Pew Research Center. Only half of Georgia’s black voters cast ballots in 2016, compared to more than two-thirds of whites, a Reuters review of state records showed. The Democratic National Committee said the recent wins in Alabama and Virginia “show that Democrats are a force to be reckoned with when we invest early in the communities that represent who we are as a Party.”  Jennifer Duffy, a political analyst at the nonpartisan Cook Political Report, said boosting Democratic turnout could work as a strategy. But she urged caution - focusing too narrowly on specific demographic groups risks alienating moderate Democrats. And swing voters, especially in suburban areas, also played a role in the recent Democratic victories, she noted. University of Georgia political science professor Charles Bullock agreed the numbers are there if Democrats do not lose more white voters.     At the Abrams campaign headquarters, a poster titled “How We Win” points out that Democrats in Georgia have lost recent elections by some 200,000 votes. More than 1 million black voters did not cast ballots during the last governor’s race in 2014, state data shows.      “They don’t vote because we don’t ask, and this is a campaign that is going to keep asking,” Abrams said, speaking  on a recent evening to an audience of three dozen volunteers.     Abrams, a tax attorney and romance novelist who led Democrats in the state legislature, said her campaign has already reached out to more than 300,000 voters with door knocks, phone calls and text messages.      She hosted summer events with music and barbecue in a dozen smaller cities - places like Macon, a predominately African American community, and tiny Dalton in the rural northern state.      National liberal activists are lining up endorsements, money and manpower behind Abrams, who is seen as starting with an advantage in a Democratic primary dominated by black voters. Democracy for America, MoveOn Political Action and the Working Families Party call her campaign a model of how to engage the nation’s increasingly diverse electorate.      “Politics is changing in America, and Abrams’ path to victory reflects the changing demographics and enthusiasm,” said Dan Cantor, national chairman of the Working Families Party.      MoveOn, whose recent endorsement of Abrams marked its first in a 2018 governor’s race, said it would mobilize its 125,000 Georgia members as volunteers for her campaign.      Democracy for America is similarly engaging nearly 35,000 members in the state. Officials said the group has already raised nearly $25,000 for Abrams, an unusually high sum for an election still a year away.  A group called PowerPac is organizing a $10 million get-out-the-vote effort with plans to hire people to contact minority voters and use targeted radio, phone and digital campaigns.      Individual donors from outside Georgia have contributed more than half of the $470,000 in larger donations that Abrams has reported, according to a Reuters analysis of campaign finance records. Billionaire George Soros, one of the Democratic Party’s biggest financial backers, and two sons donated $21,000 each.     By contrast, Evans is not receiving many donations from outside of Georgia, nor national endorsements. Her campaign is focused on restoring cuts to a state college scholarship called HOPE. Most of her money has come from in-state donors, who have fueled almost all of her reported $390,000 in major donations.     She has support from Georgia’s last Democratic governor, as well as a big-name Democratic strategist, Paul Begala, who worked for the governor who created the scholarship.      The Georgia contest reflects divisions between those who want to broaden the Democratic electorate by bringing back voters who have shifted away, and those who want to drill deeper into the party’s base to increase turnout, said Begala, calling it “an utterly false choice.” “It is like a football team saying, ‘Do you play offense, or defense?’” Begala said. “You have to do both.”      At a recent barbecue luncheon in Athens, Evans pointed out that she outperformed Clinton last year in her district by 12 percentage points, picking up moderate voters.     “You can win in areas where you might not think you are going to have support, if you show up and talk to people,” she told lawyers lunching on pulled pork served on paper placemats.     Evans is not knocking on voters’ doors just yet. But she is traveling the state talking to local Democratic organizations and African-American churches.         Lukis Newborn, an undecided rural voter, recently heard Abrams speak in a suburban Atlanta sports bar. He found her exciting. But he also connects with Evans, having been raised in a household where dinner was rice and beans or peanut butter and jelly. “Both are a part of me,” said Newborn, 26, from Paulding County. “It’s an internal struggle of a Georgia Democrat like no other.”     ",politicsNews,"December 20, 2017 "
Democrat wins by one vote in Virginia legislative election recount," (Corrects spelling of Virginia House of Delegates member David Yancey throughout in this Dec. 19 story.) By Sharon Bernstein (Reuters) - Virginia Democrat Shelly Simonds won a seat in the House of Delegates by one vote, changing the power balance in the state legislature and extending a tide of Democratic victories beginning with November’s capture of the governorship and several legislative seats. Simonds beat incumbent David Yancey in a recount held Tuesday, both parties said in statements released after the unofficial vote recount was completed by officials in Newport News. “Never, ever forget how very much your vote counts,” House of Delegates member David Toscano said on Twitter, one of many Democrats rejoicing that a single vote handed them the seat. “I want to thank the voters who came out on Nov. 7,” Simonds said in a news release. “It wouldn’t have happened without their participation.” Republican leaders in the House of Delegates welcomed Simonds and thanked Yancey for his service, but the chairman of the state party vowed to fight on. “Today, our opponents carried the day,” Republican Party of Virginia Chairman John Whitbeck said in a statement emailed to Reuters. “Tomorrow, we begin again.” Simonds’ election, which still must be affirmed by a panel of three judges, means that the 100-member House of Delegates will have an equal number of Democrats and Republicans.  That could lead to more moderate policies by forcing the parties to share power. Before the Nov. 7 general election, Republicans held 66 seats to Democrats’ 34, along with a majority in the state senate, according to the election information website Ballotpedia. The GOP still holds a slim margin in the senate. Also on Nov. 7, the state elected Democrat Ralph Northam in a bitter race for governor, dealing a setback to President Donald Trump with a decisive victory over a Republican who had adopted some of the president’s combative tactics and issues. Democrats also picked up a hotly contested Senate seat in Alabama this month, after Democrat Doug Jones narrowly defeated Republican Roy Moore in a special election to replace former Senator Jeff Sessions, now President Trump’s Attorney General. Democratic Party activists hope their candidates can ride to victories in the 2018 Congressional elections on a wave of voter disenchantment with Trump and his Republicans.  Four legislative races, including the Simonds-Yancey battle in the 94th District, were slated for recounts. Going into the 94th District recount, Yancey was ahead by just 10 votes. On Tuesday, that changed, and Simonds clinched with a margin of one. ",politicsNews,"December 19, 2017 "
